order_id,date,month,quarter,year,region,category,product,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin,customer_rating
ORD-10921,2023-12-03,12,4,2023,East,Home & Garden,Plant Pot,Alice Johnson,35,21.4,0.2,719.04,427.17,291.87,40.59,4.3
ORD-10218,2023-12-03,12,4,2023,West,Sports,Dumbbells,Bob Smith,5,86.51,0.15,441.2,219.47,221.73,50.26,3.1
ORD-10429,2023-12-04,12,4,2023,East,Food & Beverage,Coffee Beans,Bob Smith,21,19.25,0.05,460.84,209.5,251.34,54.54,4.3
ORD-10286,2023-12-04,12,4,2023,East,Electronics,Tablet,Carol White,10,558.99,0.05,6372.49,3039.93,3332.56,52.3,3.7
ORD-10989,2023-12-04,12,4,2023,West,Home & Garden,Lamp,David Brown,48,43.26,0.05,2367.19,1146.5,1220.69,51.57,4.2
ORD-10138,2023-12-04,12,4,2023,North,Food & Beverage,Energy Bars,Carol White,50,23.33,0.05,1329.81,724.88,604.93,45.49,3.5
ORD-10738,2023-12-05,12,4,2023,North,Home & Garden,Coffee Maker,David Brown,9,78.27,0.2,676.25,471.42,204.83,30.29,4.5
ORD-10990,2023-12-05,12,4,2023,East,Home & Garden,Vacuum,Alice Johnson,7,209.31,0.1,1582.38,785.88,796.5,50.34,3.0
ORD-10262,2023-12-06,12,4,2023,North,Food & Beverage,Energy Bars,Carol White,42,22.22,0.2,895.91,574.43,321.48,35.88,2.9
ORD-10022,2023-12-08,12,4,2023,South,Home & Garden,Lamp,Carol White,29,39.59,0.2,1102.19,677.73,424.46,38.51,3.7
ORD-10398,2023-12-09,12,4,2023,North,Home & Garden,Vacuum,Eva Martinez,10,209.58,0.2,2011.97,1126.97,885.0,43.99,4.7
ORD-10648,2023-12-09,12,4,2023,South,Electronics,Smartphone,Carol White,4,794.92,0.0,3815.62,1875.92,1939.7,50.84,3.6
ORD-10329,2023-12-10,12,4,2023,West,Home & Garden,Coffee Maker,Alice Johnson,44,75.74,0.1,3599.16,2265.68,1333.48,37.05,3.9
ORD-10352,2023-12-10,12,4,2023,West,Food & Beverage,Coffee Beans,Carol White,45,16.6,0.2,717.12,462.22,254.9,35.54,4.6
ORD-10128,2023-12-11,12,4,2023,West,Electronics,Tablet,Eva Martinez,7,531.67,0.1,4019.43,2327.4,1692.03,42.1,3.5
ORD-10795,2023-12-12,12,4,2023,West,Sports,Resistance Bands,Carol White,35,14.2,0.05,566.58,265.7,300.88,53.1,1.9
ORD-10369,2023-12-12,12,4,2023,South,Food & Beverage,Protein Powder,David Brown,19,46.31,0.05,1003.07,472.87,530.2,52.86,4.6
ORD-10347,2023-12-13,12,4,2023,West,Food & Beverage,Protein Powder,Carol White,25,46.33,0.1,1250.91,768.27,482.64,38.58,3.8
ORD-10526,2023-12-14,12,4,2023,North,Clothing,Jacket,David Brown,15,129.11,0.2,1859.18,1155.28,703.9,37.86,4.4
ORD-10066,2023-12-14,12,4,2023,West,Electronics,Smart Watch,Bob Smith,15,284.07,0.0,5113.26,2519.53,2593.73,50.73,4.1
ORD-10808,2023-12-14,12,4,2023,West,Food & Beverage,Protein Powder,David Brown,33,45.67,0.15,1537.25,919.96,617.29,40.16,3.6
ORD-10958,2023-12-14,12,4,2023,West,Food & Beverage,Coffee Beans,Carol White,25,17.29,0.2,414.96,249.87,165.09,39.78,3.8
ORD-10312,2023-12-14,12,4,2023,South,Sports,Dumbbells,Eva Martinez,21,82.05,0.1,1860.89,992.7,868.19,46.65,3.6
ORD-10149,2023-12-15,12,4,2023,West,Food & Beverage,Protein Powder,David Brown,42,46.83,0.0,2360.23,1311.38,1048.85,44.44,4.2
ORD-10033,2023-12-15,12,4,2023,West,Clothing,Sneakers,Carol White,14,89.68,0.0,1506.62,773.19,733.43,48.68,4.5
ORD-10985,2023-12-17,12,4,2023,East,Food & Beverage,Coffee Beans,Carol White,27,20.39,0.2,528.51,355.56,172.95,32.72,2.1
ORD-10632,2023-12-19,12,4,2023,East,Clothing,T-Shirt,Alice Johnson,26,27.73,0.1,778.66,371.45,407.21,52.3,3.0
ORD-10820,2023-12-19,12,4,2023,South,Sports,Dumbbells,Eva Martinez,3,76.09,0.1,246.53,159.06,87.47,35.48,5.0
ORD-10981,2023-12-19,12,4,2023,East,Electronics,Smart Watch,Bob Smith,14,338.6,0.15,4835.21,2738.5,2096.71,43.36,4.6
ORD-10693,2023-12-20,12,4,2023,East,Electronics,Tablet,Bob Smith,10,585.8,0.0,7029.6,2944.33,4085.27,58.12,4.9
ORD-10570,2023-12-21,12,4,2023,West,Electronics,Smartphone,Alice Johnson,4,788.1,0.1,3404.59,1600.09,1804.5,53.0,5.0
ORD-10363,2023-12-22,12,4,2023,North,Food & Beverage,Coffee Beans,Eva Martinez,12,18.92,0.1,245.2,128.32,116.88,47.67,4.2
ORD-10379,2023-12-22,12,4,2023,East,Home & Garden,Blender,Carol White,33,57.9,0.0,2292.84,1007.16,1285.68,56.07,4.3
ORD-10448,2023-12-23,12,4,2023,South,Electronics,Smart Watch,Carol White,2,282.62,0.1,610.46,362.27,248.19,40.66,4.1
ORD-10784,2023-12-23,12,4,2023,East,Food & Beverage,Protein Powder,Bob Smith,5,45.63,0.1,246.4,142.06,104.34,42.35,3.6
ORD-10193,2023-12-26,12,4,2023,West,Sports,Resistance Bands,Eva Martinez,40,15.26,0.05,695.86,349.62,346.24,49.76,5.0
ORD-10483,2023-12-28,12,4,2023,West,Clothing,Dress,Eva Martinez,2,77.29,0.05,176.22,83.25,92.97,52.76,5.0
ORD-10560,2023-12-28,12,4,2023,South,Electronics,Smartphone,Carol White,5,802.01,0.0,4812.06,2625.51,2186.55,45.44,4.6
ORD-10118,2023-12-28,12,4,2023,South,Home & Garden,Blender,Alice Johnson,36,46.96,0.15,1724.37,876.8,847.57,49.15,4.2
ORD-10551,2023-12-29,12,4,2023,West,Food & Beverage,Green Tea,David Brown,1,13.25,0.2,12.72,6.91,5.81,45.68,4.1
ORD-10331,2023-12-31,12,4,2023,West,Electronics,Tablet,Bob Smith,10,499.18,0.05,5690.65,3061.67,2628.98,46.2,3.5
ORD-10779,2024-01-01,1,1,2024,North,Electronics,Tablet,Alice Johnson,11,564.18,0.2,4220.07,4185.16,34.91,0.83,4.0
